externalid,segid,PROJ_GRP,year,LIN_FORECAST
3612,0080_099.5,Since 2018,2046,100031
3612,0080_099.5,Since 2018,2055,118191
3612,0080_101.5,Since 2018,2018,43534
3612,0080_101.5,Since 2018,2027,61694
3612,0080_101.5,Since 2018,2032,71782
3612,0080_101.5,Since 2018,2036,79853
3612,0080_101.5,Since 2018,2046,100031
3612,0080_101.5,Since 2018,2055,118191
3613,0065_008.4,Since 2018,2018,430
3613,0065_008.4,Since 2018,2027,569
3613,0065_008.4,Since 2018,2032,647
3613,0065_008.4,Since 2018,2036,709
3613,0065_008.4,Since 2018,2046,864
3613,0065_008.4,Since 2018,2055,1004
3614,0080_138.9,Since 2018,2018,54690
3614,0080_138.9,Since 2018,2027,66503
3614,0080_138.9,Since 2018,2032,73066
3614,0080_138.9,Since 2018,2036,78316
3614,0080_138.9,Since 2018,2046,91442
3614,0080_138.9,Since 2018,2055,103255
3615,0190_015.75,Since 2018,2018,2091
3615,0190_015.75,Since 2018,2027,3647
3615,0190_015.75,Since 2018,2032,4511
3615,0190_015.75,Since 2018,2036,5202
3615,0190_015.75,Since 2018,2046,6930
3615,0190_015.75,Since 2018,2055,8485
3616,1828_004.5,Since 2018,2018,508
3616,1828_004.5,Since 2018,2027,618
3616,1828_004.5,Since 2018,2032,679
3616,1828_004.5,Since 2018,2036,728
3616,1828_004.5,Since 2018,2046,850
3616,1828_004.5,Since 2018,2055,960
3617,0006_140.3,Since 2018,2018,1386
3617,0006_140.3,Since 2018,2027,1691
3617,0006_140.3,Since 2018,2032,1860
3617,0006_140.3,Since 2018,2036,1995
3617,0006_140.3,Since 2018,2046,2333
3617,0006_140.3,Since 2018,2055,2638
3618,0073_015.5,Since 2018,2018,1855
3618,0073_015.5,Since 2018,2027,2261
3618,0073_015.5,Since 2018,2032,2486
3618,0073_015.5,Since 2018,2036,2667
3618,0073_015.5,Since 2018,2046,3118
3618,0073_015.5,Since 2018,2055,3523
3620,0189_014.3,Since 2018,2018,11531
3620,0189_014.3,Since 2018,2027,15022
3620,0189_014.3,Since 2018,2032,16961
3620,0189_014.3,Since 2018,2036,18513
3620,0189_014.3,Since 2018,2046,22391
3620,0189_014.3,Since 2018,2055,25882
3623,0006_216.2,Since 2018,2018,8829
3623,0006_216.2,Since 2018,2027,12190
3623,0006_216.2,Since 2018,2032,14056
3623,0006_216.2,Since 2018,2036,15550
3623,0006_216.2,Since 2018,2046,19284
3623,0006_216.2,Since 2018,2055,22644
3624,0096_006.2,Since 2018,2018,1757
3624,0096_006.2,Since 2018,2027,2131
3624,0096_006.2,Since 2018,2032,2339
3624,0096_006.2,Since 2018,2036,2505
3624,0096_006.2,Since 2018,2046,2921
3624,0096_006.2,Since 2018,2055,3296
3626,0089_296.0,Since 2018,2018,2944
3626,0089_296.0,Since 2018,2027,4077
3626,0089_296.0,Since 2018,2032,4707
3626,0089_296.0,Since 2018,2036,5210
3626,0089_296.0,Since 2018,2046,6469
3626,0089_296.0,Since 2018,2055,7603
3628,0015_233.2,Since 2018,2018,25406
3628,0015_233.2,Since 2018,2027,59347
3628,0015_233.2,Since 2018,2032,78203
3628,0015_233.2,Since 2018,2036,93288
3628,0015_233.2,Since 2018,2046,131000
3628,0015_233.2,Since 2018,2055,164940
3629,1826_004.9,Since 2018,2018,3087
3629,1826_004.9,Since 2018,2027,3763
3629,1826_004.9,Since 2018,2032,4138
3629,1826_004.9,Since 2018,2036,4439
3629,1826_004.9,Since 2018,2046,5190
3629,1826_004.9,Since 2018,2055,5865
3601,1082_000.0,Since 2019,2019,735
3601,1082_000.0,Since 2019,2027,893
3601,1082_000.0,Since 2019,2032,992
3601,1082_000.0,Since 2019,2036,1071
3601,1082_000.0,Since 2019,2046,1269
3601,1082_000.0,Since 2019,2055,1447
3602,0013_006.5,Since 2019,2019,9781
3602,0013_006.5,Since 2019,2027,11907
3602,0013_006.5,Since 2019,2032,13236
3602,0013_006.5,Since 2019,2036,14298
3602,0013_006.5,Since 2019,2046,16955
3602,0013_006.5,Since 2019,2055,19347
3603,1112_000.0,Since 2019,2019,1393
3603,1112_000.0,Since 2019,2027,1473
3603,1112_000.0,Since 2019,2032,1523
3603,1112_000.0,Since 2019,2036,1563
3603,1112_000.0,Since 2019,2046,1663
3603,1112_000.0,Since 2019,2055,1753
3604,0015_368.1,Since 2019,2019,27317
3604,0015_368.1,Since 2019,2027,32879
3604,0015_368.1,Since 2019,2032,36355
3604,0015_368.1,Since 2019,2036,39136
3604,0015_368.1,Since 2019,2046,46088
3604,0015_368.1,Since 2019,2055,52345
3605,0038_003.2,Since 2019,2019,3613
3605,0038_003.2,Since 2019,2027,3817
3605,0038_003.2,Since 2019,2032,3944
3605,0038_003.2,Since 2019,2036,4046
3605,0038_003.2,Since 2019,2046,4302
3605,0038_003.2,Since 2019,2055,4531
3606,0091_010.1,Since 2019,2019,19195
3606,0091_010.1,Since 2019,2027,23880
3606,0091_010.1,Since 2019,2032,26808
3606,0091_010.1,Since 2019,2036,29150
3606,0091_010.1,Since 2019,2046,35006
3606,0091_010.1,Since 2019,2055,40277
3607,3462_002.8,Since 2019,2019,2054
3607,3462_002.8,Since 2019,2027,2499
3607,3462_002.8,Since 2019,2032,2777
3607,3462_002.8,Since 2019,2036,3000
3607,3462_002.8,Since 2019,2046,3556
3607,3462_002.8,Since 2019,2055,4056
3608,0039_008.7,Since 2019,2019,9099
3608,0039_008.7,Since 2019,2027,8878
3608,0039_008.7,Since 2019,2032,8739
3608,0039_008.7,Since 2019,2036,8628
3608,0039_008.7,Since 2019,2046,8352
3608,0039_008.7,Since 2019,2055,8102
3609,0084_087.8,Since 2019,2019,21035
3609,0084_087.8,Since 2019,2027,25903
3609,0084_087.8,Since 2019,2032,28946
3609,0084_087.8,Since 2019,2036,31380
3609,0084_087.8,Since 2019,2046,37464
3609,0084_087.8,Since 2019,2055,42941
3612,0080_099.5,Since 2019,2019,44049
3612,0080_099.5,Since 2019,2027,64699
3612,0080_099.5,Since 2019,2032,77606
3612,0080_099.5,Since 2019,2036,87931
3612,0080_099.5,Since 2019,2046,113744
3612,0080_099.5,Since 2019,2055,136975
3612,0080_101.5,Since 2019,2019,44049
3612,0080_101.5,Since 2019,2027,64699
3612,0080_101.5,Since 2019,2032,77606
3612,0080_101.5,Since 2019,2036,87931
3612,0080_101.5,Since 2019,2046,113744
3612,0080_101.5,Since 2019,2055,136975
3613,0065_008.4,Since 2019,2019,440
3613,0065_008.4,Since 2019,2027,579
3613,0065_008.4,Since 2019,2032,666
3613,0065_008.4,Since 2019,2036,736
3613,0065_008.4,Since 2019,2046,910
3613,0065_008.4,Since 2019,2055,1067
3614,0080_138.9,Since 2019,2019,54352
3614,0080_138.9,Since 2019,2027,69804
3614,0080_138.9,Since 2019,2032,79462
3614,0080_138.9,Since 2019,2036,87188
3614,0080_138.9,Since 2019,2046,106502
3614,0080_138.9,Since 2019,2055,123886
3615,0190_015.75,Since 2019,2019,2356
3615,0190_015.75,Since 2019,2027,3462
3615,0190_015.75,Since 2019,2032,4153
3615,0190_015.75,Since 2019,2036,4706
3615,0190_015.75,Since 2019,2046,6088
3615,0190_015.75,Since 2019,2055,7332
3616,1828_004.5,Since 2019,2019,516
3616,1828_004.5,Since 2019,2027,627
3616,1828_004.5,Since 2019,2032,697
3616,1828_004.5,Since 2019,2036,752
3616,1828_004.5,Since 2019,2046,891
3616,1828_004.5,Since 2019,2055,1016
3617,0006_140.3,Since 2019,2019,1408
3617,0006_140.3,Since 2019,2027,1714
3617,0006_140.3,Since 2019,2032,1906
3617,0006_140.3,Since 2019,2036,2059
3617,0006_140.3,Since 2019,2046,2442
3617,0006_140.3,Since 2019,2055,2787
3618,0073_015.5,Since 2019,2019,1885
3618,0073_015.5,Since 2019,2027,2293
3618,0073_015.5,Since 2019,2032,2548
3618,0073_015.5,Since 2019,2036,2752
3618,0073_015.5,Since 2019,2046,3262
3618,0073_015.5,Since 2019,2055,3721
3620,0189_014.3,Since 2019,2019,11715
3620,0189_014.3,Since 2019,2027,15429
3620,0189_014.3,Since 2019,2032,17750
3620,0189_014.3,Since 2019,2036,19606
3620,0189_014.3,Since 2019,2046,24248
3620,0189_014.3,Since 2019,2055,28426
3623,0006_216.2,Since 2019,2019,9047
3623,0006_216.2,Since 2019,2027,12501
3623,0006_216.2,Since 2019,2032,14660
3623,0006_216.2,Since 2019,2036,16387
3623,0006_216.2,Since 2019,2046,20705
3623,0006_216.2,Since 2019,2055,24592
3624,0096_006.2,Since 2019,2019,1804
3624,0096_006.2,Since 2019,2027,2120
3624,0096_006.2,Since 2019,2032,2318
3624,0096_006.2,Since 2019,2036,2477
3624,0096_006.2,Since 2019,2046,2873
3624,0096_006.2,Since 2019,2055,3229
3626,0089_296.0,Since 2019,2019,3048
3626,0089_296.0,Since 2019,2027,4121
3626,0089_296.0,Since 2019,2032,4791
3626,0089_296.0,Since 2019,2036,5328
3626,0089_296.0,Since 2019,2046,6668
3626,0089_296.0,Since 2019,2055,7875
3628,0015_233.2,Since 2019,2019,26630
3628,0015_233.2,Since 2019,2027,64441
3628,0015_233.2,Since 2019,2032,88073
3628,0015_233.2,Since 2019,2036,106979
3628,0015_233.2,Since 2019,2046,154243
3628,0015_233.2,Since 2019,2055,196780
3629,1826_004.9,Since 2019,2019,3135
3629,1826_004.9,Since 2019,2027,3817
3629,1826_004.9,Since 2019,2032,4243
3629,1826_004.9,Since 2019,2036,4584
3629,1826_004.9,Since 2019,2046,5436
3629,1826_004.9,Since 2019,2055,6203
3601,1082_000.0,Since 2020,2020,749
3601,1082_000.0,Since 2020,2027,906
3601,1082_000.0,Since 2020,2032,1019
3601,1082_000.0,Since 2020,2036,1109
3601,1082_000.0,Since 2020,2046,1334
3601,1082_000.0,Since 2020,2055,1536
3602,0013_006.5,Since 2020,2020,9976
3602,0013_006.5,Since 2020,2027,12084
3602,0013_006.5,Since 2020,2032,13588
3602,0013_006.5,Since 2020,2036,14792
3602,0013_006.5,Since 2020,2046,17802
3602,0013_006.5,Since 2020,2055,20512
3603,1112_000.0,Since 2020,2020,1334
3603,1112_000.0,Since 2020,2027,1646
3603,1112_000.0,Since 2020,2032,1869
3603,1112_000.0,Since 2020,2036,2047
3603,1112_000.0,Since 2020,2046,2493
3603,1112_000.0,Since 2020,2055,2895
3604,0015_368.1,Since 2020,2020,27115
3604,0015_368.1,Since 2020,2027,35123
3604,0015_368.1,Since 2020,2032,40843
3604,0015_368.1,Since 2020,2036,45419
3604,0015_368.1,Since 2020,2046,56859
3604,0015_368.1,Since 2020,2055,67155
3605,0038_003.2,Since 2020,2020,3458
3605,0038_003.2,Since 2020,2027,4267
3605,0038_003.2,Since 2020,2032,4844
3605,0038_003.2,Since 2020,2036,5306
3605,0038_003.2,Since 2020,2046,6462
3605,0038_003.2,Since 2020,2055,7501
3606,0091_010.1,Since 2020,2020,19168
3606,0091_010.1,Since 2020,2027,25412
3606,0091_010.1,Since 2020,2032,29873
3606,0091_010.1,Since 2020,2036,33441
3606,0091_010.1,Since 2020,2046,42362
3606,0091_010.1,Since 2020,2055,50391
3607,3462_002.8,Since 2020,2020,2095
3607,3462_002.8,Since 2020,2027,2536
3607,3462_002.8,Since 2020,2032,2850
3607,3462_002.8,Since 2020,2036,3102
3607,3462_002.8,Since 2020,2046,3731
3607,3462_002.8,Since 2020,2055,4297
3608,0039_008.7,Since 2020,2020,9115
3608,0039_008.7,Since 2020,2027,8769
3608,0039_008.7,Since 2020,2032,8522
3608,0039_008.7,Since 2020,2036,8325
3608,0039_008.7,Since 2020,2046,7831
3608,0039_008.7,Since 2020,2055,7386
3609,0084_087.8,Since 2020,2020,20112
3609,0084_087.8,Since 2020,2027,29733
3609,0084_087.8,Since 2020,2032,36606
3609,0084_087.8,Since 2020,2036,42104
3609,0084_087.8,Since 2020,2046,55848
3609,0084_087.8,Since 2020,2055,68219
3612,0080_099.5,Since 2020,2020,43260
3612,0080_099.5,Since 2020,2027,73125
3612,0080_099.5,Since 2020,2032,94458
3612,0080_099.5,Since 2020,2036,111524
3612,0080_099.5,Since 2020,2046,154188
3612,0080_099.5,Since 2020,2055,192587
3612,0080_101.5,Since 2020,2020,43260
3612,0080_101.5,Since 2020,2027,73125
3612,0080_101.5,Since 2020,2032,94458
3612,0080_101.5,Since 2020,2036,111524
3612,0080_101.5,Since 2020,2046,154188
3612,0080_101.5,Since 2020,2055,192587
3613,0065_008.4,Since 2020,2020,467
3613,0065_008.4,Since 2020,2027,556
3613,0065_008.4,Since 2020,2032,620
3613,0065_008.4,Since 2020,2036,672
3613,0065_008.4,Since 2020,2046,800
3613,0065_008.4,Since 2020,2055,915
3614,0080_138.9,Since 2020,2020,53258
3614,0080_138.9,Since 2020,2027,77366
3614,0080_138.9,Since 2020,2032,94586
3614,0080_138.9,Since 2020,2036,108362
3614,0080_138.9,Since 2020,2046,142802
3614,0080_138.9,Since 2020,2055,173798
3615,0190_015.75,Since 2020,2020,2638
3615,0190_015.75,Since 2020,2027,3104
3615,0190_015.75,Since 2020,2032,3436
3615,0190_015.75,Since 2020,2036,3702
3615,0190_015.75,Since 2020,2046,4367
3615,0190_015.75,Since 2020,2055,4966
3616,1828_004.5,Since 2020,2020,526
3616,1828_004.5,Since 2020,2027,637
3616,1828_004.5,Since 2020,2032,717
3616,1828_004.5,Since 2020,2036,780
3616,1828_004.5,Since 2020,2046,939
3616,1828_004.5,Since 2020,2055,1082
3617,0006_140.3,Since 2020,2020,1436
3617,0006_140.3,Since 2020,2027,1739
3617,0006_140.3,Since 2020,2032,1956
3617,0006_140.3,Since 2020,2036,2129
3617,0006_140.3,Since 2020,2046,2562
3617,0006_140.3,Since 2020,2055,2952
3618,0073_015.5,Since 2020,2020,1922
3618,0073_015.5,Since 2020,2027,2326
3618,0073_015.5,Since 2020,2032,2615
3618,0073_015.5,Since 2020,2036,2845
3618,0073_015.5,Since 2020,2046,3422
3618,0073_015.5,Since 2020,2055,3942
3620,0189_014.3,Since 2020,2020,11850
3620,0189_014.3,Since 2020,2027,16251
3620,0189_014.3,Since 2020,2032,19395
3620,0189_014.3,Since 2020,2036,21909
3620,0189_014.3,Since 2020,2046,28196
3620,0189_014.3,Since 2020,2055,33855
3623,0006_216.2,Since 2020,2020,9311
3623,0006_216.2,Since 2020,2027,12919
3623,0006_216.2,Since 2020,2032,15496
3623,0006_216.2,Since 2020,2036,17558
3623,0006_216.2,Since 2020,2046,22712
3623,0006_216.2,Since 2020,2055,27350
3624,0096_006.2,Since 2020,2020,1883
3624,0096_006.2,Since 2020,2027,2021
3624,0096_006.2,Since 2020,2032,2120
3624,0096_006.2,Since 2020,2036,2200
3624,0096_006.2,Since 2020,2046,2398
3624,0096_006.2,Since 2020,2055,2576
3626,0089_296.0,Since 2020,2020,3230
3626,0089_296.0,Since 2020,2027,4001
3626,0089_296.0,Since 2020,2032,4552
3626,0089_296.0,Since 2020,2036,4993
3626,0089_296.0,Since 2020,2046,6095
3626,0089_296.0,Since 2020,2055,7087
3628,0015_233.2,Since 2020,2020,28624
3628,0015_233.2,Since 2020,2027,71271
3628,0015_233.2,Since 2020,2032,101733
3628,0015_233.2,Since 2020,2036,126103
3628,0015_233.2,Since 2020,2046,187027
3628,0015_233.2,Since 2020,2055,241858
3629,1826_004.9,Since 2020,2020,3198
3629,1826_004.9,Since 2020,2027,3874
3629,1826_004.9,Since 2020,2032,4356
3629,1826_004.9,Since 2020,2036,4742
3629,1826_004.9,Since 2020,2046,5707
3629,1826_004.9,Since 2020,2055,6576
3601,1082_000.0,Since 2021,2021,785
3601,1082_000.0,Since 2021,2027,860
3601,1082_000.0,Since 2021,2032,922
3601,1082_000.0,Since 2021,2036,972
3601,1082_000.0,Since 2021,2046,1097
3601,1082_000.0,Since 2021,2055,1210
3602,0013_006.5,Since 2021,2021,10457
3602,0013_006.5,Since 2021,2027,11456
3602,0013_006.5,Since 2021,2032,12288
3602,0013_006.5,Since 2021,2036,12954
3602,0013_006.5,Since 2021,2046,14619
3602,0013_006.5,Since 2021,2055,16118
3603,1112_000.0,Since 2021,2021,1415
3603,1112_000.0,Since 2021,2027,1517
3603,1112_000.0,Since 2021,2032,1602
3603,1112_000.0,Since 2021,2036,1670
3603,1112_000.0,Since 2021,2046,1840
3603,1112_000.0,Since 2021,2055,1993
3604,0015_368.1,Since 2021,2021,29312
3604,0015_368.1,Since 2021,2027,31436
3604,0015_368.1,Since 2021,2032,33206
3604,0015_368.1,Since 2021,2036,34622
3604,0015_368.1,Since 2021,2046,38162
3604,0015_368.1,Since 2021,2055,41348
3605,0038_003.2,Since 2021,2021,3669
3605,0038_003.2,Since 2021,2027,3933
3605,0038_003.2,Since 2021,2032,4153
3605,0038_003.2,Since 2021,2036,4329
3605,0038_003.2,Since 2021,2046,4769
3605,0038_003.2,Since 2021,2055,5165
3606,0091_010.1,Since 2021,2021,20843
3606,0091_010.1,Since 2021,2027,22670
3606,0091_010.1,Since 2021,2032,24193
3606,0091_010.1,Since 2021,2036,25411
3606,0091_010.1,Since 2021,2046,28456
3606,0091_010.1,Since 2021,2055,31196
3607,3462_002.8,Since 2021,2021,2196
3607,3462_002.8,Since 2021,2027,2403
3607,3462_002.8,Since 2021,2032,2576
3607,3462_002.8,Since 2021,2036,2714
3607,3462_002.8,Since 2021,2046,3059
3607,3462_002.8,Since 2021,2055,3369
3608,0039_008.7,Since 2021,2021,8468
3608,0039_008.7,Since 2021,2027,10860
3608,0039_008.7,Since 2021,2032,12852
3608,0039_008.7,Since 2021,2036,14446
3608,0039_008.7,Since 2021,2046,18431
3608,0039_008.7,Since 2021,2055,22018
3609,0084_087.8,Since 2021,2021,22424
3609,0084_087.8,Since 2021,2027,26450
3609,0084_087.8,Since 2021,2032,29805
3609,0084_087.8,Since 2021,2036,32489
3609,0084_087.8,Since 2021,2046,39199
3609,0084_087.8,Since 2021,2055,45238
3612,0080_099.5,Since 2021,2021,50832
3612,0080_099.5,Since 2021,2027,61554
3612,0080_099.5,Since 2021,2032,70489
3612,0080_099.5,Since 2021,2036,77637
3612,0080_099.5,Since 2021,2046,95507
3612,0080_099.5,Since 2021,2055,111590
3612,0080_101.5,Since 2021,2021,50832
3612,0080_101.5,Since 2021,2027,61554
3612,0080_101.5,Since 2021,2032,70489
3612,0080_101.5,Since 2021,2036,77637
3612,0080_101.5,Since 2021,2046,95507
3612,0080_101.5,Since 2021,2055,111590
3613,0065_008.4,Since 2021,2021,485
3613,0065_008.4,Since 2021,2027,539
3613,0065_008.4,Since 2021,2032,584
3613,0065_008.4,Since 2021,2036,620
3613,0065_008.4,Since 2021,2046,710
3613,0065_008.4,Since 2021,2055,791
3614,0080_138.9,Since 2021,2021,58862
3614,0080_138.9,Since 2021,2027,69809
3614,0080_138.9,Since 2021,2032,78931
3614,0080_138.9,Since 2021,2036,86229
3614,0080_138.9,Since 2021,2046,104474
3614,0080_138.9,Since 2021,2055,120895
3615,0190_015.75,Since 2021,2021,2704
3615,0190_015.75,Since 2021,2027,3104
3615,0190_015.75,Since 2021,2032,3436
3615,0190_015.75,Since 2021,2036,3702
3615,0190_015.75,Since 2021,2046,4367
3615,0190_015.75,Since 2021,2055,4966
3616,1828_004.5,Since 2021,2021,551
3616,1828_004.5,Since 2021,2027,605
3616,1828_004.5,Since 2021,2032,650
3616,1828_004.5,Since 2021,2036,686
3616,1828_004.5,Since 2021,2046,776
3616,1828_004.5,Since 2021,2055,857
3617,0006_140.3,Since 2021,2021,1505
3617,0006_140.3,Since 2021,2027,1649
3617,0006_140.3,Since 2021,2032,1769
3617,0006_140.3,Since 2021,2036,1865
3617,0006_140.3,Since 2021,2046,2105
3617,0006_140.3,Since 2021,2055,2321
3618,0073_015.5,Since 2021,2021,2015
3618,0073_015.5,Since 2021,2027,2204
3618,0073_015.5,Since 2021,2032,2361
3618,0073_015.5,Since 2021,2036,2487
3618,0073_015.5,Since 2021,2046,2802
3618,0073_015.5,Since 2021,2055,3086
3620,0189_014.3,Since 2021,2021,12959
3620,0189_014.3,Since 2021,2027,14570
3620,0189_014.3,Since 2021,2032,15913
3620,0189_014.3,Since 2021,2036,16987
3620,0189_014.3,Since 2021,2046,19672
3620,0189_014.3,Since 2021,2055,22088
3623,0006_216.2,Since 2021,2021,9969
3623,0006_216.2,Since 2021,2027,12423
3623,0006_216.2,Since 2021,2032,14468
3623,0006_216.2,Since 2021,2036,16104
3623,0006_216.2,Since 2021,2046,20194
3623,0006_216.2,Since 2021,2055,23875
3624,0096_006.2,Since 2021,2021,1978
3624,0096_006.2,Since 2021,2027,1756
3624,0096_006.2,Since 2021,2032,1571
3624,0096_006.2,Since 2021,2036,1423
3624,0096_006.2,Since 2021,2046,1053
3624,0096_006.2,Since 2021,2055,720
3626,0089_296.0,Since 2021,2021,3366
3626,0089_296.0,Since 2021,2027,3909
3626,0089_296.0,Since 2021,2032,4362
3626,0089_296.0,Since 2021,2036,4724
3626,0089_296.0,Since 2021,2046,5629
3626,0089_296.0,Since 2021,2055,6443
3628,0015_233.2,Since 2021,2021,35612
3628,0015_233.2,Since 2021,2027,68138
3628,0015_233.2,Since 2021,2032,95243
3628,0015_233.2,Since 2021,2036,116927
3628,0015_233.2,Since 2021,2046,171137
3628,0015_233.2,Since 2021,2055,219926
3629,1826_004.9,Since 2021,2021,3352
3629,1826_004.9,Since 2021,2027,3673
3629,1826_004.9,Since 2021,2032,3940
3629,1826_004.9,Since 2021,2036,4154
3629,1826_004.9,Since 2021,2046,4689
3629,1826_004.9,Since 2021,2055,5171
3601,1082_000.0,Since 2022,2022,783
3601,1082_000.0,Since 2022,2027,953
3601,1082_000.0,Since 2022,2032,1123
3601,1082_000.0,Since 2022,2036,1259
3601,1082_000.0,Since 2022,2046,1599
3601,1082_000.0,Since 2022,2055,1905
3602,0013_006.5,Since 2022,2022,10435
3602,0013_006.5,Since 2022,2027,12680
3602,0013_006.5,Since 2022,2032,14925
3602,0013_006.5,Since 2022,2036,16721
3602,0013_006.5,Since 2022,2046,21211
3602,0013_006.5,Since 2022,2055,25252
3603,1112_000.0,Since 2022,2022,1430
3603,1112_000.0,Since 2022,2027,1530
3603,1112_000.0,Since 2022,2032,1630
3603,1112_000.0,Since 2022,2036,1710
3603,1112_000.0,Since 2022,2046,1910
3603,1112_000.0,Since 2022,2055,2090
3604,0015_368.1,Since 2022,2022,29587
3604,0015_368.1,Since 2022,2027,31952
3604,0015_368.1,Since 2022,2032,34317
3604,0015_368.1,Since 2022,2036,36209
3604,0015_368.1,Since 2022,2046,40939
3604,0015_368.1,Since 2022,2055,45196
3605,0038_003.2,Since 2022,2022,3708
3605,0038_003.2,Since 2022,2027,3968
3605,0038_003.2,Since 2022,2032,4228
3605,0038_003.2,Since 2022,2036,4436
3605,0038_003.2,Since 2022,2046,4956
3605,0038_003.2,Since 2022,2055,5424
3606,0091_010.1,Since 2022,2022,21028
3606,0091_010.1,Since 2022,2027,23448
3606,0091_010.1,Since 2022,2032,25868
3606,0091_010.1,Since 2022,2036,27804
3606,0091_010.1,Since 2022,2046,32644
3606,0091_010.1,Since 2022,2055,37000
3607,3462_002.8,Since 2022,2022,2191
3607,3462_002.8,Since 2022,2027,2661
3607,3462_002.8,Since 2022,2032,3131
3607,3462_002.8,Since 2022,2036,3507
3607,3462_002.8,Since 2022,2046,4447
3607,3462_002.8,Since 2022,2055,5293
3608,0039_008.7,Since 2022,2022,8878
3608,0039_008.7,Since 2022,2027,10788
3608,0039_008.7,Since 2022,2032,12698
3608,0039_008.7,Since 2022,2036,14226
3608,0039_008.7,Since 2022,2046,18046
3608,0039_008.7,Since 2022,2055,21484
3609,0084_087.8,Since 2022,2022,23111
3609,0084_087.8,Since 2022,2027,26346
3609,0084_087.8,Since 2022,2032,29581
3609,0084_087.8,Since 2022,2036,32169
3609,0084_087.8,Since 2022,2046,38639
3609,0084_087.8,Since 2022,2055,44462
3612,0080_099.5,Since 2022,2022,52345
3612,0080_099.5,Since 2022,2027,63335
3612,0080_099.5,Since 2022,2032,74325
3612,0080_099.5,Since 2022,2036,83117
3612,0080_099.5,Since 2022,2046,105097
3612,0080_099.5,Since 2022,2055,124879
3612,0080_101.5,Since 2022,2022,52345
3612,0080_101.5,Since 2022,2027,63335
3612,0080_101.5,Since 2022,2032,74325
3612,0080_101.5,Since 2022,2036,83117
3612,0080_101.5,Since 2022,2046,105097
3612,0080_101.5,Since 2022,2055,124879
3613,0065_008.4,Since 2022,2022,489
3613,0065_008.4,Since 2022,2027,569
3613,0065_008.4,Since 2022,2032,649
3613,0065_008.4,Since 2022,2036,713
3613,0065_008.4,Since 2022,2046,873
